chr	start	end	Cluster	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
4	272189	274438	merged_4_272189	14277.4498975446	-12.8554215207093	0.724491275007126	-17.7440667185162	1.91556160669189e-70	6.90349194077427e-69
4	6125901	6132894	merged_4_6125901	813.081121535276	-9.72038217848796	1.02490490637486	-9.48417957415141	2.44297201457657e-21	1.3044643798841e-20
3	11779620	11780546	merged_3_11779620	85.2128736600455	-8.90137039496863	1.45928896368087	-6.09979970828812	1.06201455426863e-09	1.81271033022791e-09
4	8326657	8328576	merged_4_8326657	375.309790032535	-11.0403062550831	1.44759889472363	-7.62663352073843	2.40963340336935e-14	7.57614507236761e-14
3	12212720	12213543	merged_3_12212720	29.3179217146492	-7.36117661277547	1.48956099764211	-4.94184301577968	7.73875173737716e-07	9.26559041071494e-07
1	20475499	20477917	merged_1_20475499	93.7625316571993	-9.03912628007715	1.45792315246041	-6.20000187583454	5.6462487776418e-10	9.99605455461543e-10
5	13941862	13944972	merged_5_13941862	193.126565801564	-7.05524407671706	0.847911680107189	-8.32072990883339	8.74232582138381e-17	3.42440846130983e-16
5	11572369	11573710	merged_5_11572369	37.930091271962	-7.73411318639146	1.47875615915382	-5.23014774174608	1.6937462409951e-07	2.17354581094967e-07
2	16467046	16467471	merged_2_16467046	502.309237368208	-11.4604430116772	1.4472431579652	-7.91880959920403	2.39795218440079e-15	8.35569764658699e-15
5	5907112	5907565	merged_5_5907112	244.550031924211	-10.4224497695513	1.44953186340116	-7.19021777492787	6.46880597561021e-13	1.71678793256297e-12
4	4529638	4530106	merged_4_4529638	25.7114855516203	-7.17307877449577	1.49436255378125	-4.80009269259687	1.58592210109729e-06	1.84371103818823e-06
3	12275545	12276757	merged_3_12275545	299.74868095285	-7.68724592386637	0.844212423763778	-9.10581946851017	8.56176169803753e-20	4.15811084268805e-19
4	1846287	1847563	merged_4_1846287	78.5914568647246	-8.78416036981431	1.46105841741114	-6.01218970106551	1.83033954106808e-09	3.01744813740302e-09
2	1866410	1866780	merged_2_1866410	57.5010181833319	-8.33373860208869	1.46654418543746	-5.68256905236224	1.3268631254585e-08	1.94620849455829e-08
2	583094	583380	merged_2_583094	99.0952485969312	-9.12002042811837	1.46146481757367	-6.24032841465146	4.36653141810228e-10	7.86279519657721e-10
3	12549909	12552415	merged_3_12549909	89.2905508150435	-8.96851935142661	1.45869813642692	-6.14830383851382	7.83159040572807e-10	1.3595212219148e-09
1	16650145	16651913	merged_1_16650145	3322.77983780573	-10.751447354543	0.725059021773488	-14.8283753896959	9.60289880323204e-50	1.8217346732583e-48
4	1287699	1290737	merged_4_1287699	1652.6911064346	-7.49080602578084	0.340771836597933	-21.9818811923094	4.2929998997811e-107	4.3056459459975e-105
1	21428118	21428514	merged_1_21428118	356.844836877827	-10.9675038984857	1.44776409804821	-7.57547718808022	3.57809981864561e-14	1.10617575755405e-13
3	11169932	11170315	merged_3_11169932	65.4159434157926	-8.520219018769	1.46417408660832	-5.81912977199701	5.91547948141624e-09	9.05626239859937e-09
3	15013986	15015034	merged_3_15013986	100.105050722579	-9.13327445768848	1.45746114819788	-6.26656461407675	3.69100270814712e-10	6.70422477018215e-10
4	2136292	2137317	merged_4_2136292	131.824371294246	-8.0862003831312	1.4158139245377	-5.71134401420128	1.12087406271646e-08	1.6594425704801e-08
5	14199596	14201097	merged_5_14199596	655.960719365986	-9.41032575781852	1.02522526132591	-9.1787884212376	4.35968846504094e-20	2.16694772803303e-19
4	5821298	5827466	merged_4_5821298	898.581022177052	-7.68722977571981	0.489557707031966	-15.7023976240208	1.45632243306286e-55	3.39493687188601e-54
1	19994210	19994509	merged_1_19994210	118.892178841184	-9.38137965454393	1.45554752359848	-6.44525822925438	1.15403756354155e-10	2.24795814470048e-10
2	8382062	8383618	merged_2_8382062	308.21419759126	-8.3170737065036	1.0284733612038	-8.08681490473284	6.12452327926817e-16	2.24029070362374e-15
1	18905107	18906769	merged_1_18905107	7021.14887603012	-12.246989125979	0.835989546442851	-14.6496917073785	1.35328340270503e-48	2.44878051247521e-47
4	1768568	1770683	merged_4_1768568	142.165697336359	-6.60651099733981	0.853311451556933	-7.74220360606402	9.77083526184229e-15	3.2011918616793e-14
